Customer ID,preferred_payment_method,total_spend,addons_spend
2286,,0.00,0.00
2287,Debit Card,207.50,33.44
2288,Debit Card,6758.64,98.83
2289,,0.00,0.00
2290,Debit Card,1729.21,32.29
2291,Credit Card,6370.67,91.39
2292,Cash,4646.94,136.02
2293,Credit Card,5913.81,158.53
2295,,0.00,0.00
2297,Cash,1689.66,0.00
2300,Debit Card,3247.72,44.79
2301,,0.00,0.00
2303,Credit Card,7045.22,97.05
2305,Paypal,10135.17,77.68
2306,Credit Card,41.50,0.00
2307,Cash,844.83,57.01
2308,,0.00,0.00
2310,Cash,4639.60,35.83
2311,Debit Card,5318.25,80.97
2313,Cash,247.03,42.52
2315,Debit Card,2373.57,85.08
2316,Paypal,228.25,48.30
2317,Debit Card,741.09,96.81
2319,Debit Card,145.25,51.41
2320,Credit Card,7911.90,31.05
2321,Paypal,6121.78,132.80
2323,Credit Card,988.12,22.22
2324,Debit Card,2539.57,0.00
2325,Credit Card,844.83,35.84
2326,,0.00,0.00
2327,,0.00,0.00
2329,Paypal,62.25,0.00
2330,Credit Card,1855.84,127.22
2331,Paypal,207.50,183.61
2333,Paypal,3164.63,34.07
2334,,0.00,0.00
2336,,0.00,0.00
2337,Paypal,3379.32,57.31
2338,,0.00,0.00
2339,,0.00,0.00
2341,Cash,15823.80,39.80
2342,Debit Card,741.09,99.87
2343,,0.00,0.00
2344,,0.00,0.00
2345,Credit Card,4747.14,121.42
2347,Debit Card,5223.96,10.14
2348,Cash,907.08,94.76
2349,,0.00,0.00
2350,Paypal,927.92,10.89
2351,Paypal,2319.80,40.78
2353,Paypal,11296.35,69.05
2354,Paypal,1976.24,26.65
2355,Cash,103.75,30.93
2356,Debit Card,7120.71,38.20
2358,Cash,7120.71,40.37
2359,,0.00,0.00
2360,,0.00,0.00
2362,Cash,4937.38,139.31
2365,Paypal,5699.12,127.36
2366,Cash,844.83,0.00
2368,Cash,2783.76,40.42
2369,,0.00,0.00
2370,Debit Card,2319.80,5.76
2372,Debit Card,41.50,21.69
2373,,0.00,0.00
2374,Cash,494.06,0.00
2375,Debit Card,1235.15,13.40
2379,,0.00,0.00
2383,Debit Card,2306.27,112.87
2385,Paypal,5133.66,26.74
2386,Credit Card,3164.76,9.58
2388,Debit Card,2534.49,48.03
2389,Debit Card,7748.72,11.78
2394,,0.00,0.00
2396,Cash,3783.32,59.41
2398,Debit Card,7911.90,53.43
2401,Paypal,988.12,0.00
2402,Debit Card,6031.48,13.05
2403,Paypal,2553.30,49.00
2404,,0.00,0.00
2408,Credit Card,4747.14,0.00
2409,Credit Card,207.50,65.94
2410,,0.00,0.00
2411,Paypal,1391.88,57.33
2413,Paypal,1834.91,49.69
2414,Debit Card,9848.59,172.54
2416,Debit Card,844.83,67.97
2417,Debit Card,330.03,130.08
2418,Debit Card,6059.06,56.31
2420,Cash,1235.15,71.48
2421,Credit Card,1689.68,17.66
2422,Cash,8448.30,39.42
2423,,0.00,0.00
2424,Paypal,6329.52,45.41
2425,Debit Card,1308.79,67.10
2426,,0.00,0.00
2427,Debit Card,1689.66,0.00
2429,Debit Card,13088.16,117.94
2430,Debit Card,3247.72,62.94
2431,Cash,5538.33,51.49
2432,Cash,927.92,0.00
2433,Debit Card,1391.88,35.55
2436,,0.00,0.00
2438,Credit Card,1729.21,8.89
2439,,0.00,0.00
2441,,0.00,0.00
2442,Paypal,8771.61,143.60
2443,Paypal,1689.66,6.34
2444,Debit Card,5953.36,120.63
2445,Debit Card,1689.66,7.98
2447,Debit Card,14837.02,245.19
2449,Debit Card,4175.64,35.54
2451,Debit Card,1731.16,93.03
2452,Cash,2223.27,78.77
2453,Credit Card,20.75,0.00
2457,,0.00,0.00
2458,Cash,4224.15,0.00
2460,,0.00,0.00
2461,Credit Card,9167.05,193.25
2462,Cash,8131.59,25.92
2463,Debit Card,1482.18,42.59
2464,,0.00,0.00
2469,Credit Card,145.25,75.19
2472,Cash,7911.90,88.26
2473,Debit Card,8448.30,59.35
2474,Cash,8884.76,0.00
2476,Debit Card,3711.68,44.89
2477,Paypal,6329.52,0.00
2479,Debit Card,3247.72,29.62
2480,Cash,791.19,27.79
2481,,0.00,0.00
2482,Paypal,413.03,152.00
2483,,0.00,0.00
2484,Paypal,6544.08,91.08
2486,Cash,2470.30,171.73
2487,Paypal,4914.72,87.61
2488,,0.00,0.00
2489,Paypal,8048.63,133.80
2491,,0.00,0.00
2492,Paypal,2534.49,0.00
2494,Debit Card,2319.80,29.20
2496,Paypal,463.96,57.34
2497,Paypal,12737.39,181.49
2498,,0.00,0.00
2499,Cash,1391.88,27.42
2500,Paypal,6329.52,71.97
2501,Paypal,8448.30,151.66
2503,Cash,1976.24,73.43
2504,,0.00,0.00
2505,Cash,3955.95,106.53
2506,Debit Card,2223.27,25.67
2507,Cash,5440.89,133.37
2513,Cash,8917.65,109.57
2514,,0.00,0.00
2515,Cash,3711.68,85.01
2516,Cash,4639.60,87.93
2518,Debit Card,1482.18,0.00
2522,Cash,8869.92,57.70
2523,Debit Card,844.83,53.66
2524,Paypal,15681.55,87.13
2525,Paypal,8344.56,82.73
2526,Debit Card,6371.02,34.96
2527,Debit Card,62.25,35.16
2528,Cash,3711.68,75.96
2529,,0.00,0.00
2530,,0.00,0.00
2531,Credit Card,62.25,101.40
2532,Debit Card,166.00,132.72
2533,,0.00,0.00
2534,Credit Card,124.50,71.29
2535,Debit Card,3379.32,35.83
2537,Cash,4175.64,0.00
2538,,0.00,0.00
2539,Cash,20.75,49.16
2540,Debit Card,7564.67,78.49
2542,,0.00,0.00
2543,Credit Card,2783.76,98.68
2544,,0.00,0.00
2546,,0.00,0.00
2547,Credit Card,17329.53,187.54
2549,Credit Card,7603.47,52.39
2550,Paypal,2223.27,24.75
2551,,0.00,0.00
2552,Paypal,2783.76,40.18
2553,,0.00,0.00
2555,Paypal,3164.76,76.74
2556,Debit Card,26098.40,230.66
2558,Paypal,1454.13,73.51
2560,Paypal,1976.24,0.00
2561,Cash,5567.52,47.77
2562,Paypal,249.00,0.00
2563,,0.00,0.00
2565,Credit Card,124.50,0.00
2567,Cash,7367.74,138.19
2568,Cash,514.81,155.65
2569,,0.00,0.00
2570,Debit Card,741.09,77.30
2571,Paypal,4224.15,0.00
2572,Paypal,1855.84,81.09
2573,Cash,103.75,0.00
2574,Credit Card,103.75,48.87
2576,Debit Card,6329.52,24.82
2577,,0.00,0.00
2578,Paypal,1482.18,38.88
2579,,0.00,0.00
2580,Credit Card,1235.15,22.85
2587,Credit Card,4903.20,236.00
2588,Credit Card,927.92,33.61
2589,Cash,11296.35,102.95
2590,,0.00,0.00
2591,Paypal,145.25,95.63
2593,Credit Card,5068.98,51.71
2594,Credit Card,791.19,56.07
2597,,0.00,0.00
2598,Credit Card,20.75,36.83
2602,Credit Card,2470.30,0.00
2603,Paypal,103.75,58.41
2604,Debit Card,958.02,34.05
2605,Debit Card,207.50,128.57
2607,,0.00,0.00
2610,,0.00,0.00
2611,Cash,3711.68,0.00
2613,Paypal,103.75,18.49
2614,Debit Card,5068.98,0.00
2615,Credit Card,5913.81,78.85
2619,,0.00,0.00
2621,,0.00,0.00
2624,Paypal,791.19,75.91
2625,Paypal,1855.84,10.96
2626,Cash,8448.30,28.43
2627,Paypal,988.12,44.84
2628,,0.00,0.00
2629,Credit Card,3545.50,125.61
2632,Paypal,5538.33,65.96
2633,Debit Card,2825.26,155.64
2636,Cash,6924.82,55.73
2637,Paypal,6329.52,24.18
2639,,0.00,0.00
2640,,0.00,0.00
2641,Credit Card,124.50,73.95
2643,Paypal,1235.15,52.42
2644,Credit Card,207.50,55.86
2645,Cash,463.96,101.53
2649,Paypal,124.50,0.00
2650,Debit Card,9641.11,76.54
2651,Debit Card,2017.74,85.47
2653,Credit Card,41.50,47.77
2654,Cash,20.75,40.75
2656,,0.00,0.00
2657,Paypal,6329.52,23.03
2658,,0.00,0.00
2659,Debit Card,5904.85,78.16
2661,Cash,3164.76,87.07
2662,Credit Card,6072.98,255.58
2663,Cash,5538.33,64.11
2664,Debit Card,6329.52,0.00
2665,Credit Card,62.25,0.00
2666,Credit Card,3926.37,18.83
2671,Cash,2327.02,79.01
2672,Cash,20.75,0.00
2674,Debit Card,1582.38,73.97
2677,Credit Card,7603.47,57.14
2680,,0.00,0.00
2681,,0.00,0.00
2684,Credit Card,4175.64,116.11
2685,,0.00,0.00
2686,Paypal,1729.21,59.30
2687,Debit Card,5068.98,78.87
2688,Paypal,186.75,45.67
2689,,0.00,0.00
2690,,0.00,0.00
2692,Cash,186.75,0.00
2695,Paypal,1582.38,0.00
2696,Paypal,207.50,35.83
2697,Paypal,2373.57,66.48
2699,Cash,124.50,31.56
2702,Cash,247.03,0.00
2705,Debit Card,41.50,0.00
2707,Credit Card,4224.15,66.96
2708,,0.00,0.00
2709,Debit Card,207.50,65.39
2710,Paypal,2470.30,36.39
2711,Debit Card,166.00,94.95
2712,Cash,2373.57,57.13
2713,Credit Card,1976.24,0.00
2716,Paypal,2904.16,82.39
2718,Debit Card,1689.66,74.80
2719,,0.00,0.00
2720,Credit Card,20.75,44.16
2721,Credit Card,166.00,28.80
2722,Credit Card,1391.88,79.48
2724,Cash,494.06,67.93
2726,Cash,2470.30,44.36
2727,Debit Card,6329.52,0.00
2728,Paypal,1235.15,31.95
2730,,0.00,0.00
2731,Debit Card,1812.21,52.26
2732,Debit Card,14258.37,145.54
2734,Debit Card,1391.88,82.31
2735,Cash,1689.66,20.56
2736,Credit Card,8448.30,82.92
2738,,0.00,0.00
2739,Debit Card,6329.52,64.57
2740,,0.00,0.00
2741,Debit Card,166.00,0.00
2742,Paypal,1729.21,0.00
2745,Cash,4018.91,45.08
2746,,0.00,0.00
2748,,0.00,0.00
2749,Paypal,1855.84,84.47
2750,Debit Card,10826.16,162.94
2751,Debit Card,4224.15,85.46
2753,,0.00,0.00
2755,Cash,6329.52,5.58
2756,Credit Card,3164.76,20.41
2759,Debit Card,186.75,75.65
2761,,0.00,0.00
2762,Cash,10446.39,93.39
2764,Debit Card,1391.88,0.00
2765,Debit Card,3379.32,74.74
2766,Credit Card,124.50,62.60
2767,Paypal,207.50,25.96
2770,Debit Card,14885.10,38.87
2773,Credit Card,7603.47,0.00
2776,Debit Card,2470.30,93.67
2778,Credit Card,3268.51,0.00
2781,Cash,6758.64,0.00
2782,Cash,83.00,45.89
2783,Credit Card,3955.95,13.44
2784,Cash,2470.30,20.64
2785,Credit Card,5068.98,33.88
2786,Paypal,865.59,92.33
2787,Credit Card,463.96,64.74
2789,Paypal,4452.77,133.25
2791,Credit Card,124.50,37.89
2792,Paypal,3164.76,0.00
2795,Paypal,2767.43,100.84
2796,Credit Card,1391.88,65.03
2797,Paypal,7804.36,43.71
2800,Credit Card,11398.24,119.24
2801,,0.00,0.00
2802,Cash,186.75,31.25
2803,Debit Card,5538.33,58.12
2805,,0.00,0.00
2806,,0.00,0.00
2807,Debit Card,62.25,23.28
2808,Paypal,207.50,29.11
2810,Paypal,247.03,127.17
2811,Debit Card,166.00,33.82
2813,,0.00,0.00
2814,Credit Card,5913.81,43.51
2815,,0.00,0.00
2816,Debit Card,1749.96,110.33
2817,Cash,7367.74,83.65
2819,Debit Card,2373.57,0.00
2821,Debit Card,4279.39,126.16
2822,Paypal,166.00,40.03
2825,Paypal,1482.18,76.66
2826,Credit Card,988.12,0.00
2827,,0.00,0.00
2828,Cash,247.03,94.96
2829,,0.00,0.00
2831,,0.00,0.00
2836,Paypal,2319.80,0.00
2837,,0.00,0.00
2838,Credit Card,3379.32,73.93
2839,Debit Card,186.75,53.86
2840,Cash,5538.33,48.36
2841,Credit Card,4847.10,114.10
2842,Debit Card,20.75,71.19
2846,Paypal,4300.14,73.40
2847,Cash,741.09,0.00
2848,Debit Card,4778.51,270.09
2849,Debit Card,5538.33,44.03
2850,Paypal,2783.76,28.21
2851,,0.00,0.00
2852,Credit Card,3765.45,98.41
2855,Debit Card,8138.06,29.59
2856,,0.00,0.00
2857,,0.00,0.00
2859,Cash,5103.56,87.43
2860,,0.00,0.00
2861,Cash,4080.45,12.60
2863,Debit Card,1855.84,0.00
2864,,0.00,0.00
2865,,0.00,0.00
2871,Credit Card,927.92,24.90
2873,,0.00,0.00
2874,Paypal,4701.85,165.41
2875,Debit Card,83.00,40.39
2878,Cash,844.83,118.26
2879,Debit Card,11213.26,60.74
2880,Credit Card,6329.52,73.27
2881,Paypal,3247.72,37.44
2882,Debit Card,3711.68,82.53
2884,Debit Card,7761.60,123.01
2886,,0.00,0.00
2887,,0.00,0.00
2888,Credit Card,145.25,52.19
2889,Paypal,4229.41,70.10
2890,,0.00,0.00
2892,Credit Card,5068.98,0.00
2893,,0.00,0.00
2894,Paypal,1482.18,100.31
2895,Credit Card,9250.01,204.16
2896,Credit Card,2470.30,42.83
2897,Cash,13034.52,106.01
2898,Paypal,3955.95,5.81
2900,Debit Card,124.50,36.51
2901,Credit Card,186.75,23.44
2902,Debit Card,463.96,46.39
2903,Debit Card,124.50,119.87
2904,,0.00,0.00
2906,Credit Card,41.50,70.97
2907,Cash,6758.64,0.00
2909,,0.00,0.00
2910,Paypal,2223.27,35.22
2911,Paypal,145.25,85.14
2912,,0.00,0.00
2914,,0.00,0.00
2915,Paypal,247.03,43.99
2916,Cash,3732.34,172.60
2917,Cash,166.00,69.24
2919,Cash,1285.25,125.39
2921,Cash,7388.91,80.93
2922,Debit Card,14928.06,145.20
2923,Credit Card,2319.80,54.98
2924,Credit Card,3379.32,28.86
2926,Cash,1391.88,0.00
2927,Paypal,7564.67,45.32
2928,Paypal,5068.98,56.46
2930,,0.00,0.00
2933,,0.00,0.00
2935,Paypal,4224.15,22.79
2936,Cash,4244.90,112.03
2938,,0.00,0.00
2943,Paypal,83.00,45.77
2945,Credit Card,6945.39,112.56
2947,Paypal,5068.98,35.79
2952,Cash,5538.33,95.96
2953,Paypal,13517.28,92.86
2954,,0.00,0.00
2955,Credit Card,1482.18,130.35
2956,Cash,1235.15,65.11
2959,Credit Card,14112.29,159.00
2960,Credit Card,5913.81,9.57
2961,,0.00,0.00
2962,Credit Card,8799.82,21.14
2964,Credit Card,3379.32,16.40
2965,,0.00,0.00
2966,,0.00,0.00
2967,Cash,5913.81,66.19
2968,Paypal,5068.98,41.32
2969,Debit Card,5913.81,0.00
2970,Cash,6329.52,27.21
2971,Debit Card,9024.93,38.84
2973,Paypal,4175.64,75.68
2974,Paypal,2572.46,117.29
2976,Paypal,5068.98,136.52
2978,Debit Card,2470.30,9.74
2980,Credit Card,4175.64,72.74
2981,Paypal,1391.88,73.52
2982,Paypal,1729.21,0.00
2983,,0.00,0.00
2984,Credit Card,10735.34,145.47
2986,,0.00,0.00
2987,,0.00,0.00
2989,Debit Card,3247.72,88.21
2991,Credit Card,8158.93,0.00
2993,Debit Card,4049.01,85.16
2995,Credit Card,207.50,0.00
2996,Cash,14362.11,79.73
2997,Paypal,4639.60,24.93
2998,,0.00,0.00
2999,,0.00,0.00
3000,Credit Card,1482.18,0.00
3001,,0.00,0.00
3003,Debit Card,988.12,0.00
3004,Debit Card,1689.66,14.76
3005,,0.00,0.00
3007,Debit Card,4224.15,62.33
3010,,0.00,0.00
3012,,0.00,0.00
3013,Cash,62.25,0.00
3014,Cash,1689.66,33.44
3017,Credit Card,5538.33,93.97
3019,Debit Card,5068.98,0.00
3020,Cash,1482.18,0.00
3021,Paypal,4826.35,52.19
3023,Debit Card,4639.60,0.00
3024,Paypal,1482.18,16.40
3026,Paypal,166.00,0.00
3027,,0.00,0.00
3029,Credit Card,3379.32,104.80
3030,Cash,83.00,24.34
3031,Cash,3164.76,92.93
3032,Cash,247.03,0.00
3035,Cash,4175.64,98.89
3037,Paypal,2534.49,92.34
3038,Paypal,7120.71,41.19
3039,Paypal,7120.71,45.99
3040,Cash,741.09,61.69
3041,Debit Card,20.75,77.15
3042,,0.00,0.00
3043,Debit Card,13596.15,201.44
3044,,0.00,0.00
3048,Cash,4747.14,57.62
3050,,0.00,0.00
3051,Paypal,2534.49,23.08
3053,Paypal,1235.15,0.00
3054,Paypal,4639.60,104.71
3056,Credit Card,62.25,100.44
3057,,0.00,0.00
3058,Cash,124.50,0.00
3059,,0.00,0.00
3062,Debit Card,5068.98,18.37
3066,Debit Card,988.12,49.23
3069,Paypal,1689.66,99.79
3071,Debit Card,2319.80,0.00
3072,Credit Card,1582.38,0.00
3074,,0.00,0.00
3076,,0.00,0.00
3077,Paypal,988.12,0.00
3078,,0.00,0.00
3080,Credit Card,1391.88,0.00
3082,,0.00,0.00
3083,Debit Card,2534.49,12.09
3085,Cash,12243.07,169.57
3086,Debit Card,4747.14,0.00
3091,Cash,1946.14,101.22
3092,,0.00,0.00
3093,Cash,927.92,22.11
3094,Credit Card,166.00,0.00
3096,Paypal,2223.27,43.65
3098,Cash,103.75,20.95
3100,Paypal,1235.15,33.32
3101,Paypal,1976.24,0.00
3102,,0.00,0.00
3103,Debit Card,7120.71,87.32
3104,Debit Card,10285.47,173.67
3105,Credit Card,2373.57,0.00
3110,Paypal,4175.64,6.50
3113,Debit Card,83.00,0.00
3114,,0.00,0.00
3116,Debit Card,1482.18,14.55
3117,Credit Card,6758.64,28.26
3118,Credit Card,4747.14,82.79
3121,Credit Card,7603.47,0.00
3122,,0.00,0.00
3123,Debit Card,5068.98,24.17
3125,Debit Card,2183.74,208.95
3126,Cash,1729.21,49.53
3127,,0.00,0.00
3128,Paypal,6549.21,98.33
3129,Paypal,3164.76,130.01
3132,Paypal,1031.67,37.66
3133,Debit Card,2783.76,0.00
3135,Credit Card,5318.25,158.03
3136,Debit Card,166.00,71.82
3137,Debit Card,3379.32,52.46
3139,Debit Card,6758.64,73.85
3141,,0.00,0.00
3142,Credit Card,62.25,53.77
3143,Paypal,1391.88,0.00
3144,Credit Card,4286.40,74.21
3145,Debit Card,844.83,41.35
3146,Credit Card,20.75,38.64
3147,Paypal,844.83,0.00
3148,Credit Card,2319.80,25.53
3152,,0.00,0.00
3154,Debit Card,4224.15,73.28
3157,Cash,207.50,51.26
3158,Cash,290.50,14.19
3161,Cash,1729.21,53.68
3162,,0.00,0.00
3163,Cash,1235.15,88.75
3165,Credit Card,1855.84,87.43
3166,Debit Card,4639.60,122.32
3167,,0.00,0.00
3168,Cash,41.50,48.63
3169,Credit Card,1729.21,12.26
3170,Credit Card,4300.14,148.37
3171,,0.00,0.00
3172,Cash,83.00,57.18
3174,Cash,166.00,37.37
3175,Credit Card,5910.28,30.87
3176,Paypal,2319.80,26.78
3178,Credit Card,7911.90,21.13
3183,Cash,7120.71,101.45
3186,Paypal,6032.39,65.96
3188,Debit Card,1976.24,72.88
3191,Debit Card,8448.30,63.17
3194,Credit Card,4556.64,165.63
3197,Paypal,6758.64,19.38
3198,Cash,186.75,81.64
3199,Credit Card,1176.92,167.93
3201,,0.00,0.00
3203,,0.00,0.00
3205,Debit Card,3277.82,0.00
3207,Debit Card,8489.80,102.26
3208,Debit Card,8448.30,39.94
3209,Debit Card,969.42,40.09
3210,Credit Card,3955.95,71.34
3211,Debit Card,145.25,90.06
3213,Debit Card,988.12,23.06
3214,Cash,2319.80,113.63
3216,Debit Card,463.96,35.78
3217,Cash,2223.27,17.71
3219,Debit Card,791.19,9.78
3222,Debit Card,844.83,66.11
3223,Debit Card,8137.08,132.54
3224,Cash,2783.76,0.00
3225,Credit Card,7091.00,33.09
3227,Cash,2373.57,116.60
3228,Cash,2319.80,97.33
3229,Debit Card,5214.23,14.24
3230,Cash,41.50,65.95
3231,Debit Card,7554.96,53.91
3232,Cash,1235.15,44.25
3236,Paypal,2783.76,0.00
3238,Debit Card,3711.68,13.09
3239,Cash,7911.90,22.54
3243,Paypal,6758.64,12.07
3244,,0.00,0.00
3245,,0.00,0.00
3246,Cash,1482.18,0.00
3248,Credit Card,124.50,32.44
3249,Paypal,4639.60,27.84
3251,Cash,267.78,108.93
3253,Paypal,1391.88,0.00
3254,Debit Card,62.25,45.11
3255,,0.00,0.00
3256,Paypal,7603.47,0.00
3257,Credit Card,463.96,103.76
3259,,0.00,0.00
3260,Paypal,2373.57,95.34
3261,Debit Card,41.50,0.00
3262,Paypal,1235.15,12.66
3263,Debit Card,6329.52,15.41
3264,Cash,948.67,142.19
3266,,0.00,0.00
3267,Debit Card,1391.88,97.35
3270,Paypal,7911.90,55.57
3271,Credit Card,5704.33,39.26
3273,Credit Card,567.71,114.41
3274,Paypal,3877.68,160.68
3275,Cash,41.50,51.52
3276,Paypal,1855.84,44.32
3277,Debit Card,6329.52,0.00
3278,Credit Card,41.50,67.22
3279,Credit Card,832.69,118.49
3280,Paypal,988.12,109.57
3281,Paypal,247.03,130.55
3282,Credit Card,3711.68,87.26
3284,Debit Card,741.09,0.00
3286,Paypal,2470.30,56.29
3287,Cash,166.00,77.51
3288,Debit Card,124.50,52.84
3291,Cash,145.25,68.83
3293,,0.00,0.00
3294,Credit Card,1482.18,0.00
3296,,0.00,0.00
3297,,0.00,0.00
3298,Paypal,1855.84,69.66
3299,Credit Card,927.84,146.52
3301,Debit Card,1976.24,0.00
3302,Paypal,11083.76,126.26
3307,,0.00,0.00
3309,Debit Card,463.96,0.00
3311,Debit Card,83.00,0.00
3312,Debit Card,6329.52,94.54
3313,Paypal,2534.49,93.77
3314,Debit Card,1729.21,65.91
3315,,0.00,0.00
3316,,0.00,0.00
3317,Cash,494.06,65.26
3318,,0.00,0.00
3320,Credit Card,2223.27,50.69
3321,,0.00,0.00
3322,Cash,6758.64,143.98
3325,Paypal,2264.77,31.34
3326,,0.00,0.00
3330,Credit Card,3247.72,21.61
3331,Paypal,186.75,0.00
3333,Credit Card,741.09,0.00
3334,Credit Card,11237.58,149.06
3336,,0.00,0.00
3339,,0.00,0.00
3340,Paypal,1812.21,70.31
3341,Cash,8212.96,47.21
3343,Paypal,3711.68,41.69
3344,,0.00,0.00
3345,,0.00,0.00
3346,Paypal,3164.76,53.99
3347,Paypal,5538.33,70.66
3348,,0.00,0.00
3349,Cash,5255.73,142.72
3351,,0.00,0.00
3352,,0.00,0.00
3353,Debit Card,1689.66,0.00
3354,Paypal,7603.47,58.67
3359,Debit Card,6627.04,86.63
3360,Cash,927.92,0.00
3362,Paypal,4307.15,127.43
3365,Paypal,6151.88,55.86
3367,Debit Card,1686.13,83.72
3368,,0.00,0.00
3370,,0.00,0.00
3371,,0.00,0.00
3372,Credit Card,207.50,54.02
3373,Debit Card,9235.96,82.91
3374,Paypal,2373.57,58.76
3375,,0.00,0.00
3377,,0.00,0.00
3379,Debit Card,41.50,26.69
3381,Cash,2373.57,0.00
3383,,0.00,0.00
3385,Paypal,8448.30,22.25
3387,Cash,988.12,58.84
3388,Credit Card,3307.92,130.38
3389,Credit Card,4747.14,0.00
3390,Credit Card,8838.62,104.69
3392,Debit Card,1976.24,0.00
3393,Cash,6246.17,0.00
3394,Debit Card,11827.62,72.59
3397,Debit Card,1689.66,58.07
3398,,0.00,0.00
3400,Cash,4224.15,37.78
3402,Paypal,8810.37,158.73
3403,Paypal,5538.33,0.00
3404,Cash,8780.66,77.89
3405,Paypal,2470.30,38.84
3407,Paypal,3247.72,72.78
3408,,0.00,0.00
3409,Credit Card,2470.30,68.53
3410,Credit Card,20.75,37.29
3411,Credit Card,844.83,90.73
3412,Paypal,9601.56,0.00
3413,Paypal,83.00,87.72
3415,,0.00,0.00
3416,,0.00,0.00
3417,Paypal,124.50,49.09
3418,Credit Card,9332.68,53.35
3420,,0.00,0.00
3421,Credit Card,844.83,0.00
3422,,0.00,0.00
3425,,0.00,0.00
3427,Debit Card,8963.12,0.00
3430,Paypal,247.03,72.54
3432,Paypal,1976.24,52.83
3433,Debit Card,1895.21,80.78
3434,,0.00,0.00
3435,Paypal,124.50,18.81
3440,Cash,1959.41,106.95
3442,Paypal,7091.00,158.15
3443,Credit Card,7120.71,20.01
3444,Paypal,3379.32,41.31
3445,,0.00,0.00
3446,Cash,6758.64,55.27
3447,Credit Card,2783.76,51.93
3448,,0.00,0.00
3449,Paypal,4261.76,100.57
3453,Debit Card,7174.35,66.61
3454,Debit Card,166.00,0.00
3455,,0.00,0.00
3458,Paypal,761.84,190.56
3459,Cash,1391.88,45.76
3460,Paypal,7120.71,49.61
3462,Paypal,166.00,15.35
3464,Credit Card,1235.15,33.67
3466,,0.00,0.00
3467,Credit Card,2223.27,57.62
3469,Credit Card,3608.72,97.79
3471,Paypal,4958.13,41.72
3472,,0.00,0.00
3474,Cash,1582.38,13.54
3475,Credit Card,4175.64,0.00
3476,Paypal,1523.68,64.18
3479,Paypal,10137.96,48.22
3481,Debit Card,6654.90,18.69
3484,Cash,2534.49,33.11
3486,,0.00,0.00
3487,Credit Card,741.09,55.55
3489,Credit Card,6329.52,27.70
3490,,0.00,0.00
3494,,0.00,0.00
3495,Paypal,7603.47,91.76
3496,Credit Card,103.75,0.00
3499,Paypal,3068.10,181.11
3501,Cash,41.50,0.00
3502,Debit Card,2470.30,85.17
3503,,0.00,0.00
3505,Paypal,6597.72,162.62
3506,,0.00,0.00
3507,,0.00,0.00
3509,Credit Card,413.03,49.22
3510,Paypal,8703.09,97.67
3511,,0.00,0.00
3512,Credit Card,247.03,0.00
3513,Paypal,166.00,75.07
3515,,0.00,0.00
3516,Debit Card,463.96,19.24
3517,Cash,2513.85,149.30
3518,Paypal,2783.76,23.50
3519,Paypal,12672.45,172.84
3520,,0.00,0.00
3521,Debit Card,166.00,24.88
3522,,0.00,0.00
3523,Debit Card,3711.68,49.53
3524,,0.00,0.00
3526,Debit Card,494.06,12.87
3529,,0.00,0.00
3531,Credit Card,103.75,15.59
3533,Paypal,4747.14,0.00
3537,Credit Card,4224.15,67.36
3538,Cash,5068.98,0.00
3539,Credit Card,1582.38,0.00
3540,Paypal,9708.58,106.80
3542,Credit Card,494.06,78.36
3543,Paypal,2470.30,47.82
3544,Debit Card,5538.33,86.25
3546,,0.00,0.00
3547,Debit Card,228.25,88.77
3549,Paypal,1482.18,0.00
3551,Paypal,1976.24,47.57
3552,Credit Card,11065.88,187.02
3553,Credit Card,463.96,23.51
3557,Credit Card,3711.68,0.00
3560,Debit Card,8405.05,138.91
3561,,0.00,0.00
3562,Paypal,228.25,98.35
3563,Credit Card,927.92,0.00
3564,Cash,927.92,122.19
3567,Debit Card,3277.82,67.59
3568,Paypal,463.96,76.35
3570,Cash,7307.46,85.48
3571,Credit Card,62.25,117.84
3572,Paypal,2783.76,95.80
3574,Debit Card,3711.68,66.20
3575,Cash,5913.81,0.00
3576,Debit Card,1391.88,0.00
3577,,0.00,0.00
3579,Paypal,7120.71,114.39
3581,Debit Card,927.92,0.00
3582,Cash,4175.64,55.28
3584,Debit Card,988.12,42.97
3585,Paypal,741.09,28.74
3587,Paypal,5103.56,63.36
3588,Debit Card,2223.27,0.00
3589,,0.00,0.00
3590,Debit Card,4747.14,27.34
3591,,0.00,0.00
3592,Paypal,103.75,0.00
3593,Credit Card,1668.93,34.27
3594,Debit Card,844.83,9.08
3596,Debit Card,741.09,0.00
3597,Credit Card,8305.76,82.74
3598,Paypal,145.25,55.61
3599,Cash,2223.27,54.50
3602,Cash,10137.96,65.45
3603,Debit Card,166.00,99.49
3605,Debit Card,791.19,115.04
3607,,0.00,0.00
3608,,0.00,0.00
3609,Debit Card,8448.30,0.00
3610,Debit Card,988.12,95.39
3611,,0.00,0.00
3612,Paypal,10695.66,82.30
3614,Credit Card,2319.80,35.63
3615,Credit Card,6923.07,125.45
3617,Paypal,1729.21,11.80
3618,Credit Card,5913.81,60.41
3619,Debit Card,9494.28,112.43
3620,Cash,8448.30,40.54
3621,Paypal,3960.68,118.71
3622,Paypal,2534.49,90.16
3623,Cash,2470.30,15.88
3624,Credit Card,4446.54,83.81
3626,Debit Card,6412.52,45.76
3627,Debit Card,927.92,40.37
